LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS10M
48.85661,2.34211,2012,12,30,    0.30,    3.26,    8.61,    5.36,    6.31,    9.07,    6.24,    2.82,    7.60
48.85661,2.34211,2012,12,31,    2.84,    4.16,    9.61,    5.45,    7.35,   10.56,    6.41,    4.15,    9.01
48.85661,2.34211,2013,01,01,    5.23,    5.57,    8.68,    3.12,    6.28,    9.62,    3.00,    6.62,    5.25
48.85661,2.34211,2013,01,02,    0.62,    6.79,    8.51,    1.72,    4.72,    5.20,    2.14,    3.06,    3.43
48.85661,2.34211,2013,01,03,    1.38,    4.86,   11.18,    6.32,    8.76,    5.33,    3.02,    2.30,    4.08
48.85661,2.34211,2013,01,04,    0.37,    1.53,    9.23,    7.70,    8.29,    4.08,    1.88,    2.20,    2.87
48.85661,2.34211,2013,01,05,    0.36,    2.66,    9.28,    6.62,    7.68,    3.49,    1.57,    1.91,    2.23
48.85661,2.34211,2013,01,06,    0.19,    2.58,    7.81,    5.23,    6.40,    2.25,    0.36,    1.89,    1.43
48.85661,2.34211,2013,01,07,    0.08,    6.00,    7.80,    1.79,    4.68,    3.68,    1.06,    2.63,    2.03
48.85661,2.34211,2013,01,08,    0.17,    2.71,    4.11,    1.40,    2.30,    2.31,    1.56,    0.75,    1.89
48.85661,2.34211,2013,01,09,    1.34,    3.48,    4.61,    1.13,    2.87,    3.83,    1.66,    2.16,    2.69
48.85661,2.34211,2013,01,10,    6.34,    3.03,    6.70,    3.67,    5.05,    3.63,    1.94,    1.69,    2.70
48.85661,2.34211,2013,01,11,    1.16,    5.19,    6.66,    1.46,    3.88,    4.76,    1.29,    3.47,    3.08
48.85661,2.34211,2013,01,12,    2.38,    2.71,    3.87,    1.16,    2.81,    5.46,    1.02,    4.44,    3.32
48.85661,2.34211,2013,01,13,    0.75,    8.07,    4.20,   -3.86,    1.68,    4.93,    1.14,    3.79,    3.30
48.85661,2.34211,2013,01,14,    4.92,    6.39,    1.06,   -5.33,   -2.24,    7.78,    0.86,    6.92,    4.11
48.85661,2.34211,2013,01,15,    1.42,    5.53,    2.27,   -3.26,   -0.29,    8.82,    1.42,    7.40,    4.98
48.85661,2.34211,2013,01,16,    0.27,    6.19,   -0.02,   -6.21,   -3.59,    4.65,    0.57,    4.08,    2.95
48.85661,2.34211,2013,01,17,    0.01,    6.83,   -0.24,   -7.07,   -4.53,    2.95,    1.57,    1.38,    2.28
48.85661,2.34211,2013,01,18,    1.61,    5.66,   -1.84,   -7.50,   -3.90,    6.90,    3.14,    3.76,    5.22
48.85661,2.34211,2013,01,19,    1.29,    5.73,    0.45,   -5.28,   -2.43,    6.30,    3.57,    2.73,    5.09
48.85661,2.34211,2013,01,20,    4.57,    1.43,   -2.62,   -4.05,   -3.37,    6.40,    3.18,    3.22,    4.98
48.85661,2.34211,2013,01,21,    2.57,    6.80,    1.21,   -5.60,   -1.99,    5.32,    1.73,    3.58,    3.66
48.85661,2.34211,2013,01,22,    0.89,    5.44,    1.48,   -3.96,   -1.07,    6.80,    2.18,    4.62,    4.29
48.85661,2.34211,2013,01,23,    0.25,    4.63,    3.23,   -1.40,    0.25,    2.37,    1.04,    1.33,    1.85
48.85661,2.34211,2013,01,24,    0.10,    7.81,    1.58,   -6.23,   -2.08,    4.36,    1.83,    2.54,    3.13
48.85661,2.34211,2013,01,25,    0.08,    5.48,   -1.41,   -6.88,   -4.78,    5.72,    0.83,    4.89,    3.09
48.85661,2.34211,2013,01,26,    0.64,    8.50,    2.21,   -6.29,   -1.67,    6.33,    2.60,    3.74,    4.51
48.85661,2.34211,2013,01,27,    4.73,    5.66,    5.45,   -0.21,    1.46,    9.73,    3.49,    6.24,    6.29
48.85661,2.34211,2013,01,28,    0.85,    5.79,    6.02,    0.23,    3.14,    9.34,    4.52,    4.82,    6.21
48.85661,2.34211,2013,01,29,    3.38,    5.38,   10.61,    5.23,    8.42,   10.87,    8.57,    2.30,    9.81
48.85661,2.34211,2013,01,30,    3.15,    8.88,   13.09,    4.21,    9.84,   13.11,    5.04,    8.07,    9.70
48.85661,2.34211,2013,01,31,    0.95,    6.31,    9.94,    3.63,    6.79,   10.38,    4.85,    5.53,    7.06
48.85661,2.34211,2013,02,01,   11.31,    6.03,   10.25,    4.22,    7.01,    7.74,    4.38,    3.36,    6.19
48.85661,2.34211,2013,02,02,    1.23,    6.19,    5.77,   -0.41,    3.03,   10.23,    3.71,    6.52,    6.91
48.85661,2.34211,2013,02,03,    1.33,    6.82,    5.23,   -1.59,    2.11,    8.06,    3.09,    4.97,    5.85
48.85661,2.34211,2013,02,04,    1.11,    5.85,   11.05,    5.20,    7.48,    8.69,    4.70,    3.99,    7.17
48.85661,2.34211,2013,02,05,    5.30,    3.59,    5.13,    1.55,    3.85,    9.61,    5.87,    3.74,    8.22
48.85661,2.34211,2013,02,06,    3.62,    4.18,    6.28,    2.10,    3.91,   11.07,    6.17,    4.90,    8.49
48.85661,2.34211,2013,02,07,    0.56,    4.54,    4.59,    0.05,    1.92,    7.81,    2.14,    5.67,    5.41
48.85661,2.34211,2013,02,08,    1.06,    7.05,    4.77,   -2.28,    0.72,    5.44,    2.08,    3.36,    3.51
48.85661,2.34211,2013,02,09,    1.38,    5.88,    3.47,   -2.41,    0.00,    5.16,    0.86,    4.30,    2.49
48.85661,2.34211,2013,02,10,    8.20,    4.71,    2.44,   -2.27,    0.11,   10.12,    4.08,    6.04,    7.30
48.85661,2.34211,2013,02,11,    1.22,    5.90,    6.66,    0.76,    3.03,    4.98,    2.13,    2.85,    3.39
48.85661,2.34211,2013,02,12,    0.20,    6.63,    3.46,   -3.16,    0.49,    3.74,    2.19,    1.55,    2.83
48.85661,2.34211,2013,02,13,    0.05,    5.48,    1.89,   -3.59,   -1.72,    4.72,    1.38,    3.35,    2.52
48.85661,2.34211,2013,02,14,    3.55,    7.34,    4.39,   -2.94,    0.71,    7.35,    3.39,    3.96,    5.11
48.85661,2.34211,2013,02,15,    0.25,    7.26,    8.50,    1.24,    3.47,    4.25,    1.74,    2.52,    3.02
48.85661,2.34211,2013,02,16,    0.10,    9.61,    8.97,   -0.64,    2.99,    2.96,    0.83,    2.13,    1.65
48.85661,2.34211,2013,02,17,    0.01,   10.01,    7.14,   -2.87,    1.04,    6.04,    2.90,    3.14,    4.37
48.85661,2.34211,2013,02,18,    0.03,   10.24,    7.00,   -3.24,    0.43,    5.02,    2.77,    2.25,    3.95
48.85661,2.34211,2013,02,19,    0.02,   11.29,    8.34,   -2.95,    1.25,    3.27,    0.83,    2.45,    1.87
48.85661,2.34211,2013,02,20,    0.02,   11.34,    7.38,   -3.96,    0.75,    6.52,    2.89,    3.62,    4.65
48.85661,2.34211,2013,02,21,    0.01,    6.33,    2.17,   -4.16,   -1.64,    7.84,    4.43,    3.41,    6.17
48.85661,2.34211,2013,02,22,    0.02,    5.37,    0.66,   -4.71,   -2.36,    8.68,    5.52,    3.16,    6.63
48.85661,2.34211,2013,02,23,    0.21,    4.91,   -0.32,   -5.23,   -2.67,    7.57,    5.05,    2.51,    6.13
48.85661,2.34211,2013,02,24,    1.72,    3.88,    1.69,   -2.19,   -0.51,    8.02,    4.73,    3.28,    6.11
48.85661,2.34211,2013,02,25,    4.06,    3.56,    2.01,   -1.55,   -0.11,    5.26,    2.54,    2.72,    4.03
48.85661,2.34211,2013,02,26,    0.39,    6.70,    4.17,   -2.53,    0.30,    5.67,    2.63,    3.03,    4.00
48.85661,2.34211,2013,02,27,    0.40,    6.18,    5.35,   -0.83,    1.40,    4.85,    3.00,    1.85,    4.18
48.85661,2.34211,2013,02,28,    0.21,    5.87,    4.18,   -1.69,    0.38,    3.86,    2.08,    1.77,    3.22
48.85661,2.34211,2013,03,01,    0.15,    6.12,    4.86,   -1.26,    1.04,    5.81,    3.06,    2.75,    4.15
48.85661,2.34211,2013,03,02,    0.08,    8.02,    5.69,   -2.32,    0.74,    4.17,    2.05,    2.12,    3.28
48.85661,2.34211,2013,03,03,    0.03,    9.84,    7.32,   -2.52,    1.08,    4.88,    1.98,    2.89,    3.72
48.85661,2.34211,2013,03,04,    0.04,   15.54,   13.07,   -2.46,    4.08,    6.27,    3.25,    3.02,    4.95
48.85661,2.34211,2013,03,05,    0.02,   11.08,   14.08,    3.01,    7.82,    7.27,    4.46,    2.81,    5.51
48.85661,2.34211,2013,03,06,    0.40,    8.47,   14.05,    5.58,    8.93,    5.41,    1.42,    3.99,    3.22
48.85661,2.34211,2013,03,07,    1.59,    7.65,   14.38,    6.74,    9.22,    4.42,    2.20,    2.22,    3.32
48.85661,2.34211,2013,03,08,    5.71,    7.06,   14.13,    7.06,    9.93,    6.23,    3.72,    2.51,    4.62
48.85661,2.34211,2013,03,09,    0.48,   10.03,   14.53,    4.50,    9.01,    3.86,    1.54,    2.32,    2.99
48.85661,2.34211,2013,03,10,    0.64,    9.07,   10.07,    1.00,    5.48,    5.87,    2.14,    3.73,    3.82
48.85661,2.34211,2013,03,11,   11.64,    3.75,    3.99,    0.23,    1.78,    7.75,    4.72,    3.02,    5.74
48.85661,2.34211,2013,03,12,    7.77,    5.93,    1.18,   -4.74,   -1.57,    8.33,    5.76,    2.56,    7.37
48.85661,2.34211,2013,03,13,    0.47,   13.46,    2.45,  -11.01,   -3.07,    5.50,    2.95,    2.55,    4.22
48.85661,2.34211,2013,03,14,    0.10,    8.31,    3.54,   -4.77,   -0.86,    6.21,    2.41,    3.80,    4.09
48.85661,2.34211,2013,03,15,    0.01,   10.69,    5.46,   -5.23,    0.47,    6.61,    1.76,    4.85,    4.80
48.85661,2.34211,2013,03,16,    1.53,    7.39,    6.28,   -1.11,    2.89,    8.70,    5.44,    3.26,    7.09
48.85661,2.34211,2013,03,17,    5.05,    8.05,    8.46,    0.42,    5.01,    7.98,    3.75,    4.23,    5.58
48.85661,2.34211,2013,03,18,    2.43,    6.98,    7.28,    0.30,    3.34,    7.45,    2.32,    5.13,    5.02
48.85661,2.34211,2013,03,19,    3.27,    7.58,    9.46,    1.88,    5.12,    6.41,    3.13,    3.28,    4.94
48.85661,2.34211,2013,03,20,    2.33,    7.05,    8.87,    1.82,    4.82,    7.06,    0.81,    6.25,    4.34
48.85661,2.34211,2013,03,21,    0.42,   10.89,    9.89,   -1.00,    4.64,    4.55,    1.29,    3.26,    3.15
48.85661,2.34211,2013,03,22,    0.10,   11.65,   12.97,    1.31,    7.07,    7.83,    4.65,    3.18,    6.18
48.85661,2.34211,2013,03,23,    0.76,    7.88,   11.34,    3.46,    6.54,    4.72,    0.51,    4.21,    2.60
48.85661,2.34211,2013,03,24,    0.52,    5.99,    7.12,    1.13,    4.21,    5.59,    3.76,    1.83,    4.76
48.85661,2.34211,2013,03,25,    0.02,    8.96,    7.85,   -1.12,    2.89,    5.48,    3.85,    1.64,    4.55
48.85661,2.34211,2013,03,26,    0.02,    8.78,    6.37,   -2.41,    1.65,    5.19,    2.90,    2.29,    3.99
48.85661,2.34211,2013,03,27,    0.00,   10.78,    6.83,   -3.95,    0.96,    4.28,    2.50,    1.78,    3.25
48.85661,2.34211,2013,03,28,    0.06,    9.24,    6.05,   -3.19,    1.05,    3.84,    1.55,    2.29,    2.53
48.85661,2.34211,2013,03,29,    0.05,   10.48,    7.06,   -3.42,    1.45,    4.04,    1.50,    2.54,    2.56
48.85661,2.34211,2013,03,30,    0.09,   10.20,    7.33,   -2.87,    1.49,    6.13,    3.84,    2.28,    4.91
48.85661,2.34211,2013,03,31,    0.02,   10.57,    7.01,   -3.56,    1.14,    4.70,    3.29,    1.41,    4.08
48.85661,2.34211,2013,04,01,    0.00,   12.27,    8.53,   -3.75,    2.19,    7.89,    4.65,    3.24,    6.10
48.85661,2.34211,2013,04,02,    0.00,   13.17,    9.62,   -3.55,    2.69,    7.45,    3.30,    4.15,    5.33
48.85661,2.34211,2013,04,03,    0.08,   11.02,    8.69,   -2.33,    2.99,    4.76,    3.14,    1.62,    3.85
48.85661,2.34211,2013,04,04,    4.83,    8.96,    7.75,   -1.21,    3.50,    7.13,    4.99,    2.14,    6.20
48.85661,2.34211,2013,04,05,    2.00,    5.37,    6.82,    1.45,    3.85,    6.24,    3.53,    2.72,    4.92
48.85661,2.34211,2013,04,06,    0.18,    8.87,    8.89,    0.03,    3.82,    6.04,    3.08,    2.96,    4.75
48.85661,2.34211,2013,04,07,    0.02,   12.19,   11.15,   -1.03,    4.95,    4.27,    2.52,    1.74,    3.41
48.85661,2.34211,2013,04,08,    0.57,    6.99,    9.50,    2.51,    5.80,    3.89,    1.64,    2.25,    3.10
48.85661,2.34211,2013,04,09,   10.86,    8.01,   11.01,    3.00,    7.28,    9.21,    3.90,    5.31,    6.48
48.85661,2.34211,2013,04,10,    7.14,    5.83,   11.78,    5.96,    9.31,    9.18,    5.38,    3.79,    7.20
48.85661,2.34211,2013,04,11,    3.32,    7.06,   14.57,    7.51,   11.22,    8.78,    2.49,    6.29,    6.24
48.85661,2.34211,2013,04,12,    3.89,    7.30,   13.92,    6.61,    9.75,   11.20,    4.66,    6.54,    7.87
48.85661,2.34211,2013,04,13,    1.95,    8.15,   13.52,    5.37,    9.91,    7.24,    4.22,    3.02,    5.55
48.85661,2.34211,2013,04,14,    0.03,   14.59,   23.36,    8.76,   15.63,    8.28,    2.97,    5.31,    5.03
48.85661,2.34211,2013,04,15,    0.89,    8.59,   17.00,    8.41,   13.22,    2.92,    0.57,    2.36,    1.89
48.85661,2.34211,2013,04,16,    0.06,   10.49,   17.51,    7.02,   12.33,    6.82,    2.51,    4.31,    4.16
48.85661,2.34211,2013,04,17,    0.02,   14.47,   22.92,    8.45,   15.97,    6.35,    2.60,    3.75,    4.36
48.85661,2.34211,2013,04,18,    0.04,    9.03,   16.10,    7.07,   12.17,    8.10,    4.26,    3.84,    5.97
48.85661,2.34211,2013,04,19,    1.23,    8.06,   12.24,    4.18,    8.01,    5.73,    3.40,    2.33,    4.52
48.85661,2.34211,2013,04,20,    0.03,    9.86,   13.41,    3.55,    7.82,    7.38,    3.23,    4.14,    5.66
48.85661,2.34211,2013,04,21,    0.00,   13.81,   15.17,    1.35,    8.14,    3.99,    2.43,    1.56,    3.01
48.85661,2.34211,2013,04,22,    0.08,   13.82,   14.66,    0.83,    8.32,    3.94,    1.75,    2.18,    2.54
48.85661,2.34211,2013,04,23,    0.08,   10.86,   15.82,    4.96,   10.58,    4.56,    1.55,    3.00,    2.96
48.85661,2.34211,2013,04,24,    0.01,   15.24,   21.38,    6.14,   14.57,    2.67,    0.96,    1.71,    1.67
48.85661,2.34211,2013,04,25,    0.01,   14.34,   23.65,    9.32,   17.28,    3.08,    1.30,    1.78,    1.97
48.85661,2.34211,2013,04,26,    1.63,   11.74,   17.07,    5.33,   11.21,    8.25,    1.33,    6.92,    4.40
48.85661,2.34211,2013,04,27,    0.28,    5.78,   10.15,    4.37,    7.09,    6.25,    2.89,    3.35,    4.44
48.85661,2.34211,2013,04,28,    0.17,    8.60,   11.56,    2.96,    7.29,    4.80,    1.24,    3.57,    2.79
48.85661,2.34211,2013,04,29,    0.06,   15.02,   15.55,    0.53,    8.68,    4.90,    2.33,    2.57,    3.49
48.85661,2.34211,2013,04,30,    3.72,   10.61,   13.69,    3.08,    8.57,    7.57,    3.78,    3.78,    5.81
48.85661,2.34211,2013,05,01,    6.10,   10.28,   15.96,    5.68,   10.68,    6.09,    0.94,    5.16,    3.82
48.85661,2.34211,2013,05,02,    0.72,   10.69,   17.92,    7.23,   12.31,    4.42,    0.59,    3.82,    2.13
48.85661,2.34211,2013,05,03,    0.60,   11.18,   17.38,    6.19,   11.51,    5.76,    3.55,    2.20,    4.71
48.85661,2.34211,2013,05,04,    0.05,   12.12,   17.31,    5.19,   11.02,    4.94,    2.14,    2.81,    3.48
48.85661,2.34211,2013,05,05,    0.11,   10.77,   17.51,    6.73,   12.61,    2.76,    0.82,    1.94,    1.70
48.85661,2.34211,2013,05,06,    0.43,   12.82,   18.86,    6.04,   13.12,    2.79,    1.21,    1.57,    1.96
48.85661,2.34211,2013,05,07,    0.10,   13.73,   20.28,    6.55,   14.54,    2.71,    0.50,    2.21,    1.40
48.85661,2.34211,2013,05,08,    5.64,    9.23,   19.69,   10.45,   14.79,    7.79,    2.83,    4.96,    5.02
48.85661,2.34211,2013,05,09,    0.11,    8.37,   16.44,    8.07,   12.07,    6.32,    1.72,    4.59,    4.40
48.85661,2.34211,2013,05,10,    0.23,    8.70,   14.96,    6.26,   10.96,    6.66,    2.23,    4.43,    4.86
48.85661,2.34211,2013,05,11,    1.51,    8.54,   16.77,    8.23,   12.14,    8.14,    3.05,    5.08,    5.83
48.85661,2.34211,2013,05,12,    0.53,    9.83,   15.84,    6.00,   11.16,    6.36,    3.24,    3.12,    5.51
48.85661,2.34211,2013,05,13,    0.76,    6.32,   15.65,    9.33,   12.46,    7.48,    3.70,    3.78,    5.90
48.85661,2.34211,2013,05,14,    0.79,    6.20,   14.30,    8.11,   11.25,    6.25,    2.64,    3.62,    4.57
48.85661,2.34211,2013,05,15,    0.87,    7.43,   14.61,    7.18,   10.77,    6.20,    1.58,    4.61,    4.28
48.85661,2.34211,2013,05,16,    2.83,    5.47,   12.72,    7.25,    9.72,    1.76,    0.08,    1.68,    1.15
48.85661,2.34211,2013,05,17,    0.97,    8.08,   14.61,    6.53,   10.62,    3.16,    1.51,    1.64,    2.62
48.85661,2.34211,2013,05,18,    4.06,    9.47,   15.71,    6.23,   11.45,    6.18,    2.94,    3.24,    4.53
48.85661,2.34211,2013,05,19,    8.80,    5.76,   14.10,    8.35,   11.26,    3.07,    0.29,    2.78,    1.58
48.85661,2.34211,2013,05,20,   17.10,    5.49,   13.19,    7.70,   10.38,    6.27,    1.95,    4.32,    4.08
48.85661,2.34211,2013,05,21,   10.91,    4.74,   13.19,    8.45,   10.90,    6.65,    2.25,    4.40,    4.62
48.85661,2.34211,2013,05,22,    0.24,    9.07,   16.05,    6.99,   11.30,    6.13,    1.63,    4.51,    4.32
48.85661,2.34211,2013,05,23,    1.93,    7.75,   11.49,    3.74,    8.42,    8.54,    2.50,    6.04,    5.41
48.85661,2.34211,2013,05,24,    5.67,    5.50,    8.58,    3.07,    6.00,    5.64,    0.60,    5.04,    3.00
48.85661,2.34211,2013,05,25,    1.47,    8.75,   12.91,    4.16,    8.28,    6.06,    1.99,    4.07,    4.67
48.85661,2.34211,2013,05,26,    0.05,   11.89,   16.39,    4.50,   10.53,    5.58,    2.56,    3.01,    4.31
48.85661,2.34211,2013,05,27,    0.02,   14.62,   18.42,    3.80,   12.50,    3.69,    0.96,    2.73,    2.43
48.85661,2.34211,2013,05,28,    6.88,    7.73,   13.45,    5.71,   10.58,    5.66,    2.64,    3.02,    4.17
48.85661,2.34211,2013,05,29,    2.05,   10.11,   14.85,    4.74,   10.26,    3.38,    1.83,    1.55,    2.72
48.85661,2.34211,2013,05,30,    7.21,    6.49,   14.45,    7.96,   11.30,    4.36,    2.64,    1.72,    3.67
48.85661,2.34211,2013,05,31,    0.78,    8.22,   17.46,    9.24,   12.73,    7.82,    4.39,    3.43,    6.21
48.85661,2.34211,2013,06,01,    0.20,   11.27,   20.01,    8.74,   14.33,    7.34,    4.14,    3.19,    5.56
48.85661,2.34211,2013,06,02,    0.03,    9.34,   18.12,    8.78,   13.12,    6.40,    3.95,    2.45,    5.02
48.85661,2.34211,2013,06,03,    0.03,   10.02,   17.05,    7.04,   11.75,    7.03,    4.03,    2.99,    5.64
48.85661,2.34211,2013,06,04,    0.01,   11.18,   18.26,    7.08,   12.66,    5.82,    2.88,    2.94,    4.95
48.85661,2.34211,2013,06,05,    0.05,   14.91,   22.85,    7.94,   15.98,    3.93,    2.52,    1.41,    3.51
48.85661,2.34211,2013,06,06,    0.57,   14.64,   25.33,   10.69,   19.00,    3.88,    2.09,    1.79,    2.95
48.85661,2.34211,2013,06,07,    0.03,   11.52,   25.55,   14.03,   19.92,    5.35,    2.82,    2.53,    4.29
48.85661,2.34211,2013,06,08,    4.08,   12.20,   24.63,   12.42,   18.70,    6.34,    3.39,    2.95,    5.16
48.85661,2.34211,2013,06,09,   16.24,    3.43,   15.80,   12.36,   13.91,    4.32,    2.73,    1.59,    3.46
48.85661,2.34211,2013,06,10,    0.29,    9.81,   19.95,   10.14,   15.34,    3.78,    0.70,    3.08,    2.37
48.85661,2.34211,2013,06,11,    0.56,    6.57,   19.81,   13.25,   16.15,    4.45,    2.01,    2.45,    3.55
48.85661,2.34211,2013,06,12,    0.72,    8.19,   22.59,   14.40,   18.11,    6.34,    3.94,    2.40,    5.18
48.85661,2.34211,2013,06,13,    8.92,    8.96,   17.75,    8.78,   14.65,    7.51,    2.91,    4.59,    5.08
48.85661,2.34211,2013,06,14,    0.01,   11.40,   19.47,    8.07,   13.95,    3.70,    0.54,    3.16,    2.34
48.85661,2.34211,2013,06,15,    0.07,    6.72,   17.58,   10.87,   14.33,    7.29,    2.71,    4.58,    5.31
48.85661,2.34211,2013,06,16,    0.01,   12.44,   21.75,    9.32,   16.29,    4.05,    0.44,    3.61,    2.22
48.85661,2.34211,2013,06,17,   13.93,   12.00,   25.65,   13.65,   19.57,    6.25,    0.11,    6.14,    3.51
48.85661,2.34211,2013,06,18,    3.04,    9.44,   25.71,   16.27,   21.37,    3.23,    0.48,    2.75,    2.05
48.85661,2.34211,2013,06,19,   26.76,    8.18,   24.70,   16.52,   20.48,    4.47,    1.51,    2.96,    3.24
48.85661,2.34211,2013,06,20,    6.41,    7.36,   21.92,   14.57,   18.13,    4.77,    1.06,    3.71,    2.86
48.85661,2.34211,2013,06,21,    2.84,    5.90,   19.43,   13.53,   16.18,    6.49,    2.85,    3.64,    4.82
48.85661,2.34211,2013,06,22,    1.55,    5.77,   18.37,   12.60,   15.64,    9.09,    3.57,    5.52,    7.23
48.85661,2.34211,2013,06,23,    3.10,    7.37,   17.70,   10.33,   13.92,    8.96,    5.23,    3.73,    7.30
48.85661,2.34211,2013,06,24,    0.45,   10.16,   17.78,    7.63,   13.18,    6.54,    2.32,    4.22,    4.94
48.85661,2.34211,2013,06,25,    0.08,   12.36,   18.58,    6.23,   13.09,    4.35,    2.02,    2.33,    3.10
48.85661,2.34211,2013,06,26,    0.03,   13.50,   19.88,    6.38,   14.25,    3.76,    1.99,    1.77,    2.81
48.85661,2.34211,2013,06,27,    0.86,    8.91,   18.88,    9.96,   14.47,    4.06,    1.89,    2.18,    3.04
48.85661,2.34211,2013,06,28,    2.63,    7.19,   17.75,   10.55,   14.18,    5.09,    1.63,    3.45,    3.08
48.85661,2.34211,2013,06,29,    0.54,   10.24,   20.60,   10.36,   15.71,    6.58,    2.35,    4.23,    5.05
48.85661,2.34211,2013,06,30,    0.03,   14.31,   23.32,    9.01,   17.28,    2.18,    0.92,    1.26,    1.53
48.85661,2.34211,2013,07,01,    0.07,   10.27,   22.45,   12.18,   17.53,    3.13,    0.98,    2.15,    2.06
48.85661,2.34211,2013,07,02,    0.97,   12.54,   24.02,   11.48,   18.45,    4.88,    1.29,    3.58,    3.25
48.85661,2.34211,2013,07,03,    2.00,    7.18,   20.06,   12.88,   16.34,    6.89,    2.85,    4.04,    5.16
48.85661,2.34211,2013,07,04,    0.37,   11.34,   22.38,   11.05,   17.19,    3.53,    1.84,    1.70,    2.94
48.85661,2.34211,2013,07,05,    0.16,   11.15,   23.93,   12.78,   18.09,    2.96,    1.64,    1.32,    2.26
48.85661,2.34211,2013,07,06,    0.06,   14.56,   26.16,   11.59,   19.95,    3.71,    2.25,    1.46,    2.95
48.85661,2.34211,2013,07,07,    0.05,   11.78,   27.16,   15.39,   21.55,    6.02,    2.88,    3.15,    4.73
48.85661,2.34211,2013,07,08,    0.03,   12.83,   26.82,   13.99,   20.80,    6.51,    4.07,    2.44,    5.16
48.85661,2.34211,2013,07,09,    0.03,   11.84,   26.91,   15.07,   21.08,    5.98,    3.97,    2.01,    5.00
48.85661,2.34211,2013,07,10,    0.01,   11.79,   25.71,   13.92,   19.69,    6.89,    4.53,    2.36,    5.67
48.85661,2.34211,2013,07,11,    0.02,   10.16,   21.78,   11.62,   16.39,    6.31,    3.38,    2.93,    5.42
48.85661,2.34211,2013,07,12,    0.04,   13.39,   23.58,   10.19,   17.07,    5.19,    3.49,    1.70,    4.46
48.85661,2.34211,2013,07,13,    0.05,   11.42,   22.88,   11.46,   17.38,    6.07,    2.81,    3.25,    4.35
48.85661,2.34211,2013,07,14,    0.06,   14.54,   26.60,   12.05,   19.79,    4.07,    2.38,    1.70,    3.17
48.85661,2.34211,2013,07,15,    0.01,   12.12,   27.46,   15.34,   21.72,    2.86,    1.33,    1.53,    2.17
48.85661,2.34211,2013,07,16,    0.00,   10.91,   26.70,   15.79,   21.30,    3.53,    2.10,    1.43,    2.87
48.85661,2.34211,2013,07,17,    0.00,   12.84,   27.77,   14.93,   21.38,    4.60,    2.64,    1.96,    3.77
48.85661,2.34211,2013,07,18,    0.11,   12.13,   27.96,   15.82,   22.13,    6.20,    4.22,    1.98,    5.22
48.85661,2.34211,2013,07,19,    0.26,   11.36,   28.57,   17.21,   22.85,    6.70,    4.55,    2.14,    5.52
48.85661,2.34211,2013,07,20,    0.01,   12.53,   28.37,   15.84,   22.31,    5.81,    3.66,    2.15,    4.79
48.85661,2.34211,2013,07,21,    0.08,   12.99,   30.06,   17.07,   24.34,    3.41,    1.03,    2.37,    2.20
48.85661,2.34211,2013,07,22,    0.58,    9.92,   31.36,   21.43,   25.50,    3.95,    0.49,    3.46,    1.87
48.85661,2.34211,2013,07,23,    3.65,    9.37,   28.14,   18.77,   23.17,    3.26,    0.62,    2.64,    1.99
48.85661,2.34211,2013,07,24,    2.81,    9.94,   26.51,   16.56,   21.48,    3.39,    0.43,    2.96,    1.70
48.85661,2.34211,2013,07,25,    0.27,    9.08,   26.97,   17.89,   23.12,    4.66,    0.22,    4.44,    2.86
48.85661,2.34211,2013,07,26,   18.98,    7.11,   26.61,   19.50,   23.09,    2.75,    0.28,    2.47,    1.60
48.85661,2.34211,2013,07,27,   10.39,    9.91,   28.19,   18.29,   22.79,    5.02,    1.47,    3.55,    3.37
48.85661,2.34211,2013,07,28,    0.21,    9.20,   24.16,   14.97,   19.98,    4.86,    2.99,    1.87,    3.66
48.85661,2.34211,2013,07,29,    2.99,    8.58,   23.29,   14.71,   18.94,    7.24,    3.47,    3.77,    5.11
48.85661,2.34211,2013,07,30,    1.58,    9.65,   23.90,   14.25,   19.16,    8.91,    4.13,    4.78,    6.49
48.85661,2.34211,2013,07,31,    0.21,   10.21,   26.39,   16.18,   21.41,    5.63,    1.88,    3.75,    3.59
48.85661,2.34211,2013,08,01,    0.01,   14.79,   31.41,   16.63,   24.34,    5.31,    3.06,    2.24,    4.19
48.85661,2.34211,2013,08,02,    0.61,   10.58,   30.00,   19.42,   24.43,    7.41,    0.59,    6.82,    4.58
48.85661,2.34211,2013,08,03,    3.48,    8.20,   24.44,   16.24,   19.94,    5.67,    1.22,    4.45,    3.66
48.85661,2.34211,2013,08,04,    0.00,   10.02,   25.48,   15.46,   21.02,    3.93,    0.48,    3.46,    2.06
48.85661,2.34211,2013,08,05,    0.25,   14.14,   27.91,   13.77,   21.15,    5.34,    1.20,    4.15,    3.74
48.85661,2.34211,2013,08,06,    0.05,   10.79,   24.12,   13.32,   19.16,    3.15,    1.26,    1.89,    2.13
48.85661,2.34211,2013,08,07,   16.80,    6.54,   20.76,   14.22,   17.50,    5.21,    1.98,    3.23,    3.83
48.85661,2.34211,2013,08,08,    0.10,   10.58,   22.95,   12.37,   17.50,    3.56,    2.10,    1.46,    2.89
48.85661,2.34211,2013,08,09,    0.20,   10.65,   23.75,   13.10,   18.23,    5.89,    1.99,    3.90,    4.02
